"2015-06-11 10:15:32","020019994","(OCoLC)02430603","microform"
"2015-06-11 10:15:32","020020017","(OCoLC)02395033","print"
"2015-06-11 10:15:32","020020077","(OCoLC)54449804","print"
"2015-06-11 10:15:32","020020169","(OCoLC)00004484","print"
"2015-06-11 10:15:32","020020175","(OCoLC)00002739","print"
"2015-06-11 10:15:32","020020201","(OCoLC)00002741","print"
"2015-06-11 10:15:32","020020235","(OCoLC)51861793","print"
"2015-06-11 10:15:32","020020238","(OCoLC)00002742","print"
"2015-06-11 10:15:32","020020286","(OCoLC)00004483","print"
"2015-06-11 10:15:32","020020371","(OCoLC)00002656","print"
"2015-06-11 10:15:32","020020394","(OCoLC)00004547","print"
"2015-06-11 10:15:32","020020435","(OCoLC)00072812","print"
"2015-06-11 10:15:32","020020491","(OCoLC)02065004","print"
"2015-06-11 10:15:32","020020498","(OCoLC)28003570","print"
"2015-06-11 10:15:32","020020524","(OCoLC)00002669","print"
"2015-06-11 10:15:32","020020534","(OCoLC)02075411","print"
